,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
114,ISSP,Basic Materials,2018,-28.71358135365307,444.7740112994351,448.43987823439886,466.66666666666674,-87.10997442455243,1.5136387235911997,0.8351040173938884,-181.7777035676518,-26.956521739130437
115,ISSP,Basic Materials,2019,106.287563569117,285.3135598422418,259.0259017956459,285.29411764705884,-43.147946201381316,-12.3842133717787,-5.9690387928783935,-194.5121259556705,119.04761904761904
116,ISSP,Basic Materials,2020,-19.552199947930234,-0.020140719326590784,-12.118735066216516,-5.343511450381683,-8.134642356241244,-23.6302170433907,-13.116405879563771,-27.143542966874705,-13.97849462365592
117,ISSP,Basic Materials,2021,119.21503957783636,136.72391626675252,143.61507734818818,174.19354838709677,-9.279411764705884,6.459565125281657,3.448134059833464,-173.08908803373748,136.9047619047619
118,JKSW,Basic Materials,2019,1.413871069099585,-96.98095721935108,-97.14723483351277,-97.15961716579191,3480.3242446573327,-1.532750737444431,4.206557731679837,-6797.191279983599,1.6949152542372872
119,KDSI,Basic Materials,2018,59.98358300841372,6.490675228412314,-2.663939683231078,11.339600470035265,63.30055169105299,-13.21665340166129,-5.0545383924245755,-80.41399098237464,81.81818181818181
120,KDSI,Basic Materials,2019,7.166782453354486,-7.154663887441373,-23.78723133420351,-16.517150395778373,40.14854614412138,-29.548186097020363,-14.172881315396111,-654.7261946285315,17.0
121,KDSI,Basic Materials,2020,-36.16085005206846,-6.100795755968164,-13.921601559584303,-6.131479140328693,-24.881291547958213,-17.30515683386021,-9.79176995537928,-52.232142857142854,-28.57142857142857
122,KDSI,Basic Materials,2021,22.92644054974153,11.748089066134938,11.253977220520511,20.740740740740748,9.927495817066358,-0.4135406423037722,0.028752302728676682,-201.60589706463077,39.49044585987261
123,KRAS,Basic Materials,2018,101.48407470613563,136.66446958225703,343.37780141529635,120.00000000000003,-56.90394511149228,162.56106880646308,40.14882090100127,1143.104806934594,-5.188679245283012
124,KRAS,Basic Materials,2019,85.60310480791065,237.4966635065856,586.795383587816,198.78246753246754,-74.68998392984818,136.28791504030247,16.113743421563044,-67.67036450079239,-24.378109452736325
125,KRAS,Basic Materials,2020,7.715121136173764,-104.50651879808773,-103.78016151685394,-104.80847595762022,-3027.9438001784124,-18.27852409327268,-2.575758803120266,-82.70686274509804,41.72185430463577
126,KRAS,Basic Materials,2021,-18.488091649080488,137.58216098279564,123.41410020399022,162.1468926553672,-63.27948759265227,-7.012118737646958,-1.1151858573388864,-7.37286694257044,-6.787330316742086
127,LMSH,Basic Materials,2018,-11.471757479840221,-77.56047186796269,-78.23334520441237,130.76923076923075,-60.72916666666667,-15.32198979288765,-12.704335597189669,-149.90859232175504,-9.375
128,LMSH,Basic Materials,2019,-4.165000136559371,-787.0419941560624,-837.3471315353895,-733.3333333333333,-112.95825771324864,42.900712912373336,33.151383611136794,144.32234432234435,-17.93103448275862
129,LMSH,Basic Materials,2020,-7.473454498078297,-54.671413310268385,-53.621897579508314,-55.78947368421053,99.57983193277315,10.117038410477662,7.625139044076576,-97.58665667166417,-11.764705882352942
130,LMSH,Basic Materials,2021,67.43099420264775,-179.5766232186367,-175.6295047048201,-180.71428571428572,-321.23893805309734,-20.231473890436874,-16.068339047021013,1036.8577995899857,78.57142857142858
131,LTLS,Basic Materials,2018,9.416192519354567,22.018244230330765,15.876612777312545,1358.8888888888891,-91.56892612338157,-6.850791052918709,-1.913745537163237,-72.3820895522388,23.0
132,LTLS,Basic Materials,2019,-1.5513281494471016,-2.7984167529534147,-11.750856876643041,-10.891089108910904,11.309846431797666,-13.534208432776467,-4.76268052489678,-1603.6748811067878,-0.8130081300813004
133,LTLS,Basic Materials,2020,-22.54098360655739,-55.77474748447664,-59.806119654542094,-58.2905982905983,92.58935769954314,-14.469645524921901,-5.891108499804147,97.05002875215641,-20.967741935483872
134,LTLS,Basic Materials,2021,20.611491829204027,229.38321533453717,201.9516628773286,272.95081967213116,-60.87463556851313,-12.83225485316079,-4.913283482754565,-42.11486269588818,44.153225806451616
135,MDKA,Basic Materials,2018,-20.576024301011614,-43.16376101611796,-34.817203660892716,18.66666666666667,43.68904431926498,10.40045821201852,-3.7361515725009156,-115.60610810084636,70.51099925886115
136,MDKA,Basic Materials,2019,33.282824862730905,16.203156387737664,-0.017930248281899708,28.089887640449433,19.335839598997495,-17.959984838639812,-4.6498163568564905,247.05882352941177,52.85714285714286
137,MDKA,Basic Materials,2020,113.60352517757164,-46.76046324655437,-52.12454787234043,-48.684210526315795,342.5593098490295,-21.159987083348284,-12.326556120538484,-1009.466721785862,122.93577981651376
138,MDKA,Basic Materials,2021,18.13381486626764,-29.64830282738538,-31.469813793579732,-5.555555555555543,69.49891067538124,-3.415236877188036,-0.8480440103021039,-56.10272727272727,50.1930501930502
139,NIKL,Basic Materials,2018,-34.310850439882685,-196.61166559555244,-209.830873307832,-230.3030303030303,-155.81395348837208,19.83687663848454,5.41334966319657,27.267002518891687,-27.272727272727266
140,NIKL,Basic Materials,2019,-81.8359375,-274.8256578021517,-269.2261708572131,-273.2558139534884,-110.8221476510067,-4.873856105788022,-1.7262483914503548,-154.30704871575728,-81.25
