,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
152,PBRX,Consumer Cyclicals,2019,-8.788704483527383,0.15541187970828219,5.8701110483210215,9.975062344139644,-15.683364254792835,11.645977560276918,5.619506360568181,35.00401457599901,-7.272727272727266
153,PBRX,Consumer Cyclicals,2020,-55.07017020005972,13.049101242751021,9.658833352146189,20.634920634920633,-60.015479876160995,-3.4828669197956117,-0.49889447387090513,35.63373516023515,-51.76470588235294
154,PBRX,Consumer Cyclicals,2021,-40.56616710745421,-34.36523691711298,-37.56723937418415,-33.270676691729335,-6.185732279857987,-7.020293680910726,-2.251623432996496,-81.21258116198668,-39.84375
155,PDES,Consumer Cyclicals,2018,18.327399928054874,-87.99839894692708,-88.44128940264112,22.500000000000014,-1.7953045880006187,-6.526622732648775,-2.9450410063507775,-59.004639392661325,20.30075187969925
156,PDES,Consumer Cyclicals,2019,-41.6152634375949,-527.2768802544294,-551.6848779481064,-522.4489795918366,-112.8713768115942,10.925154622236306,4.931017890252647,-243.93004115226339,-45.625
157,PDES,Consumer Cyclicals,2020,3.772264215333905,648.1333891311572,1009.5487498320881,462.8019323671498,-91.13630309308864,90.01385223029436,28.120289687523808,74.76769120800571,-51.77777777777778
158,PDES,Consumer Cyclicals,2021,99.61363253614888,-14.086554416136266,73.1111608329139,-27.29613733905579,-4.289468386661525,147.52966378444,22.84665065854732,21.063394683026587,-37.083333333333336
159,PGLI,Consumer Cyclicals,2018,66.61316013934993,193.16381711508825,181.2425947867299,212.5,-42.60645161290323,-12.129256791267267,-8.404619466171653,-271.30325814536343,79.35483870967741
160,PGLI,Consumer Cyclicals,2019,15.518142523483164,7.8707283550379685,13.191610786132088,14.999999999999986,1.9705974350953994,20.367525878690614,14.709319857289401,-117.26408193123629,17.26618705035972
161,PGLI,Consumer Cyclicals,2020,-20.043289541242615,-197.452013493673,-202.57003350331962,-193.91304347826087,-177.7380140877073,17.79725361375388,11.919428673225866,-131.05169491525425,-26.99386503067484
162,PJAA,Consumer Cyclicals,2018,-12.532161234991449,-12.752749752332733,-5.18722939919833,973.8461538461538,-91.32261005470174,18.958428506167195,9.46622185154294,270.5369310438811,-6.818181818181813
163,PJAA,Consumer Cyclicals,2019,-21.036112686708236,9.687989614575415,-3.632649861597031,3.151862464183381,-22.3656278229449,-18.668259557344058,-7.425958188153288,-62.63332107392423,-19.918699186991873
164,PJAA,Consumer Cyclicals,2020,-25.588371019843123,-273.0206828512032,-308.70165125752374,-270.4861111111111,-135.72942404912797,43.12997347480106,18.659558263518633,262.93307086614175,-39.39393939393939
165,PJAA,Consumer Cyclicals,2021,10.246085011185684,-36.01065405601903,-17.69312587202822,-30.020366598777997,33.37213814512998,51.084637268847786,17.460506469794396,-38.08103270597169,-6.666666666666671
166,PNSE,Consumer Cyclicals,2018,-43.82636218799788,-174.65300743140958,-169.80442057473505,-825.0,-107.55862068965517,-16.78404678976905,-11.003900293620035,-28.87640449438203,-45.2
167,PNSE,Consumer Cyclicals,2019,-47.99594497319757,43.6146695280776,60.88898894684996,44.13793103448276,-66.37446303216568,25.42495311023731,11.958334186884258,-55.92417061611374,-51.53284671532847
168,PNSE,Consumer Cyclicals,2020,294.8038419208035,176.75930984886787,210.09776560762145,143.54066985645932,32.33484034369306,22.387525106382526,9.229703465238146,-1176.3440860215053,222.28915662650604
169,PNSE,Consumer Cyclicals,2021,-28.366696609567967,-22.823066120368892,-16.12977607418749,-26.91552062868368,-14.96206411415939,19.05298190703286,9.551920607000852,-60.87246087246087,-37.850467289719624
170,POLY,Consumer Cyclicals,2018,102.23365700580075,-384.494187806888,-396.3076758340288,-409.74576271186436,-168.20677828943565,0.828406599767888,-3.1915202239612483,-140.55843674754584,111.26760563380282
171,POLY,Consumer Cyclicals,2019,-59.88421321091558,-195.0245788348198,-194.11388336960556,-192.20246238030097,-142.6597428288823,-0.1974979641851604,0.7682435690178409,-111.7022491151958,-60.666666666666664
